date,rating,link
2016-02-20,1.0,/biz/macys-glendale-2?osq=Macys+Department+Store
2015-03-20,1.0,/biz/macys-glendale-2?osq=Macys+Department+Store
2014-06-02,1.0,/biz/macys-glendale-2?osq=Macys+Department+Store
2016-10-12,1.0,/biz/macys-glendale-2?osq=Macys+Department+Store
2008-11-20,2.0,/biz/macys-glendale-2?osq=Macys+Department+Store
2014-12-14,2.0,/biz/macys-glendale-2?osq=Macys+Department+Store
2015-06-16,1.0,/biz/macys-glendale-2?osq=Macys+Department+Store
2016-09-10,2.0,/biz/macys-glendale-2?osq=Macys+Department+Store
2012-11-04,5.0,/biz/macys-glendale-2?osq=Macys+Department+Store
2015-07-06,4.0,/biz/macys-glendale-2?osq=Macys+Department+Store
2012-06-25,5.0,/biz/macys-glendale-2?osq=Macys+Department+Store
2012-02-12,2.0,/biz/macys-glendale-2?osq=Macys+Department+Store
2011-12-16,2.0,/biz/macys-glendale-2?osq=Macys+Department+Store
2012-07-25,2.0,/biz/macys-glendale-2?osq=Macys+Department+Store
2013-12-30,2.0,/biz/macys-glendale-2?osq=Macys+Department+Store
2014-10-12,1.0,/biz/macys-glendale-2?osq=Macys+Department+Store
2014-04-21,2.0,/biz/macys-glendale-2?osq=Macys+Department+Store
2011-08-28,2.0,/biz/macys-glendale-2?osq=Macys+Department+Store
2017-05-18,1.0,/biz/macys-glendale-2?osq=Macys+Department+Store
2013-10-24,2.0,/biz/macys-glendale-2?osq=Macys+Department+Store
2013-09-24,1.0,/biz/macys-glendale-2?osq=Macys+Department+Store
2011-05-28,5.0,/biz/macys-glendale-2?osq=Macys+Department+Store
2011-11-11,1.0,/biz/macys-glendale-2?osq=Macys+Department+Store
2016-04-20,5.0,/biz/macys-glendale-2?osq=Macys+Department+Store
2014-05-06,1.0,/biz/macys-glendale-2?osq=Macys+Department+Store
2011-09-05,4.0,/biz/macys-glendale-2?osq=Macys+Department+Store
2013-10-20,1.0,/biz/macys-glendale-2?osq=Macys+Department+Store
2015-02-17,1.0,/biz/macys-glendale-2?osq=Macys+Department+Store
2014-08-01,1.0,/biz/macys-glendale-2?osq=Macys+Department+Store
2013-01-22,1.0,/biz/macys-glendale-2?osq=Macys+Department+Store
2013-11-11,2.0,/biz/macys-glendale-2?osq=Macys+Department+Store
2013-04-18,1.0,/biz/macys-glendale-2?osq=Macys+Department+Store
2010-08-30,1.0,/biz/macys-glendale-2?osq=Macys+Department+Store
2016-01-06,5.0,/biz/macys-glendale-2?osq=Macys+Department+Store
2013-11-12,3.0,/biz/macys-glendale-2?osq=Macys+Department+Store
2010-09-06,4.0,/biz/macys-glendale-2?osq=Macys+Department+Store
2010-04-19,3.0,/biz/macys-glendale-2?osq=Macys+Department+Store
2012-11-15,5.0,/biz/macys-glendale-2?osq=Macys+Department+Store
2013-06-01,1.0,/biz/macys-glendale-2?osq=Macys+Department+Store
2015-03-06,3.0,/biz/macys-glendale-2?osq=Macys+Department+Store
2010-12-07,3.0,/biz/macys-glendale-2?osq=Macys+Department+Store
2015-04-25,5.0,/biz/macys-glendale-2?osq=Macys+Department+Store
2015-06-04,5.0,/biz/macys-glendale-2?osq=Macys+Department+Store
2015-08-12,5.0,/biz/macys-glendale-2?osq=Macys+Department+Store
2012-04-17,3.0,/biz/macys-glendale-2?osq=Macys+Department+Store
2014-07-11,1.0,/biz/macys-glendale-2?osq=Macys+Department+Store
2012-04-26,4.0,/biz/macys-glendale-2?osq=Macys+Department+Store
2012-11-19,3.0,/biz/macys-glendale-2?osq=Macys+Department+Store
2014-12-14,5.0,/biz/macys-glendale-2?osq=Macys+Department+Store
2011-12-28,1.0,/biz/macys-glendale-2?osq=Macys+Department+Store
2009-01-10,1.0,/biz/macys-glendale-2?osq=Macys+Department+Store
2012-08-01,2.0,/biz/macys-glendale-2?osq=Macys+Department+Store
2011-12-21,2.0,/biz/macys-glendale-2?osq=Macys+Department+Store
2013-12-24,1.0,/biz/macys-glendale-2?osq=Macys+Department+Store
2012-01-09,2.0,/biz/macys-glendale-2?osq=Macys+Department+Store
2011-04-21,4.0,/biz/macys-glendale-2?osq=Macys+Department+Store
2012-06-16,2.0,/biz/macys-glendale-2?osq=Macys+Department+Store
2011-12-15,1.0,/biz/macys-glendale-2?osq=Macys+Department+Store
2013-11-26,1.0,/biz/macys-glendale-2?osq=Macys+Department+Store
2011-05-25,5.0,/biz/macys-glendale-2?osq=Macys+Department+Store
2013-10-09,5.0,/biz/macys-glendale-2?osq=Macys+Department+Store
2012-05-22,1.0,/biz/macys-glendale-2?osq=Macys+Department+Store
2010-12-02,4.0,/biz/macys-glendale-2?osq=Macys+Department+Store
2012-07-28,2.0,/biz/macys-glendale-2?osq=Macys+Department+Store
2013-06-17,4.0,/biz/macys-glendale-2?osq=Macys+Department+Store
2010-11-14,4.0,/biz/macys-glendale-2?osq=Macys+Department+Store
2008-01-15,3.0,/biz/macys-glendale-2?osq=Macys+Department+Store
2012-12-04,1.0,/biz/macys-glendale-2?osq=Macys+Department+Store
2012-11-10,5.0,/biz/macys-glendale-2?osq=Macys+Department+Store
2010-04-24,3.0,/biz/macys-glendale-2?osq=Macys+Department+Store
2012-06-21,1.0,/biz/macys-glendale-2?osq=Macys+Department+Store
2011-09-04,1.0,/biz/macys-glendale-2?osq=Macys+Department+Store
2009-08-22,1.0,/biz/macys-glendale-2?osq=Macys+Department+Store
2011-06-05,1.0,/biz/macys-glendale-2?osq=Macys+Department+Store
2010-03-06,1.0,/biz/macys-glendale-2?osq=Macys+Department+Store
2010-05-10,5.0,/biz/macys-glendale-2?osq=Macys+Department+Store
2010-01-01,2.0,/biz/macys-glendale-2?osq=Macys+Department+Store
2019-08-03,5.0,/biz/macys-pasadena?osq=Macys+Department+Store
2019-12-19,3.0,/biz/macys-pasadena?osq=Macys+Department+Store
2019-12-17,1.0,/biz/macys-pasadena?osq=Macys+Department+Store
2019-12-14,1.0,/biz/macys-pasadena?osq=Macys+Department+Store
2019-12-04,1.0,/biz/macys-pasadena?osq=Macys+Department+Store
2019-12-19,1.0,/biz/macys-pasadena?osq=Macys+Department+Store
2019-05-14,5.0,/biz/macys-pasadena?osq=Macys+Department+Store
2019-12-06,2.0,/biz/macys-pasadena?osq=Macys+Department+Store
2019-12-01,1.0,/biz/macys-pasadena?osq=Macys+Department+Store
2018-03-27,3.0,/biz/macys-pasadena?osq=Macys+Department+Store
2019-08-28,3.0,/biz/macys-pasadena?osq=Macys+Department+Store
2019-05-10,2.0,/biz/macys-pasadena?osq=Macys+Department+Store
2018-12-28,4.0,/biz/macys-pasadena?osq=Macys+Department+Store
2018-12-09,4.0,/biz/macys-pasadena?osq=Macys+Department+Store
2019-08-30,5.0,/biz/macys-pasadena?osq=Macys+Department+Store
2019-04-03,5.0,/biz/macys-pasadena?osq=Macys+Department+Store
2019-10-31,1.0,/biz/macys-pasadena?osq=Macys+Department+Store
2018-12-08,2.0,/biz/macys-pasadena?osq=Macys+Department+Store
2019-03-18,1.0,/biz/macys-pasadena?osq=Macys+Department+Store
2018-11-29,4.0,/biz/macys-pasadena?osq=Macys+Department+Store
2018-11-15,3.0,/biz/macys-pasadena?osq=Macys+Department+Store
2019-06-16,5.0,/biz/macys-pasadena?osq=Macys+Department+Store
2019-09-19,2.0,/biz/macys-pasadena?osq=Macys+Department+Store
2019-06-09,4.0,/biz/macys-pasadena?osq=Macys+Department+Store
2019-09-15,5.0,/biz/macys-pasadena?osq=Macys+Department+Store
2018-08-31,2.0,/biz/macys-pasadena?osq=Macys+Department+Store
2018-12-18,2.0,/biz/macys-pasadena?osq=Macys+Department+Store
2017-12-05,5.0,/biz/macys-pasadena?osq=Macys+Department+Store
2019-06-13,1.0,/biz/macys-pasadena?osq=Macys+Department+Store
2017-07-10,1.0,/biz/macys-pasadena?osq=Macys+Department+Store
2017-12-01,4.0,/biz/macys-pasadena?osq=Macys+Department+Store
2018-11-23,5.0,/biz/macys-pasadena?osq=Macys+Department+Store
2019-02-04,4.0,/biz/macys-pasadena?osq=Macys+Department+Store
2019-07-20,1.0,/biz/macys-pasadena?osq=Macys+Department+Store
2019-02-08,5.0,/biz/macys-pasadena?osq=Macys+Department+Store
2018-09-17,1.0,/biz/macys-pasadena?osq=Macys+Department+Store
2019-07-12,1.0,/biz/macys-pasadena?osq=Macys+Department+Store
2017-05-01,4.0,/biz/macys-pasadena?osq=Macys+Department+Store
2018-08-01,5.0,/biz/macys-pasadena?osq=Macys+Department+Store
2018-03-08,1.0,/biz/macys-pasadena?osq=Macys+Department+Store
2019-06-22,5.0,/biz/macys-pasadena?osq=Macys+Department+Store
2018-08-18,1.0,/biz/macys-pasadena?osq=Macys+Department+Store
2018-01-29,1.0,/biz/macys-pasadena?osq=Macys+Department+Store
2018-02-17,5.0,/biz/macys-pasadena?osq=Macys+Department+Store
2019-01-04,2.0,/biz/macys-pasadena?osq=Macys+Department+Store
2018-09-17,3.0,/biz/macys-pasadena?osq=Macys+Department+Store
2019-01-05,1.0,/biz/macys-pasadena?osq=Macys+Department+Store
2018-11-15,1.0,/biz/macys-pasadena?osq=Macys+Department+Store
2019-02-08,5.0,/biz/macys-pasadena?osq=Macys+Department+Store
2018-11-20,1.0,/biz/macys-pasadena?osq=Macys+Department+Store
2018-03-24,1.0,/biz/macys-pasadena?osq=Macys+Department+Store
2017-12-08,5.0,/biz/macys-pasadena?osq=Macys+Department+Store
2017-05-28,1.0,/biz/macys-pasadena?osq=Macys+Department+Store
2018-12-28,5.0,/biz/macys-pasadena?osq=Macys+Department+Store
2018-10-11,5.0,/biz/macys-pasadena?osq=Macys+Department+Store
2018-03-23,1.0,/biz/macys-pasadena?osq=Macys+Department+Store
2016-12-18,4.0,/biz/macys-pasadena?osq=Macys+Department+Store
2016-01-24,3.0,/biz/macys-pasadena?osq=Macys+Department+Store
2017-05-05,2.0,/biz/macys-pasadena?osq=Macys+Department+Store
2016-12-10,2.0,/biz/macys-pasadena?osq=Macys+Department+Store
2018-04-17,5.0,/biz/macys-pasadena?osq=Macys+Department+Store
2017-10-28,1.0,/biz/macys-pasadena?osq=Macys+Department+Store
2016-12-10,1.0,/biz/macys-pasadena?osq=Macys+Department+Store
2016-12-06,1.0,/biz/macys-pasadena?osq=Macys+Department+Store
2017-12-28,1.0,/biz/macys-pasadena?osq=Macys+Department+Store
2017-12-26,5.0,/biz/macys-pasadena?osq=Macys+Department+Store
2018-02-24,5.0,/biz/macys-pasadena?osq=Macys+Department+Store
2017-07-17,4.0,/biz/macys-pasadena?osq=Macys+Department+Store
2016-02-10,3.0,/biz/macys-pasadena?osq=Macys+Department+Store
2017-08-05,1.0,/biz/macys-pasadena?osq=Macys+Department+Store
2015-06-21,4.0,/biz/macys-pasadena?osq=Macys+Department+Store
2017-04-21,4.0,/biz/macys-pasadena?osq=Macys+Department+Store
2017-04-12,5.0,/biz/macys-pasadena?osq=Macys+Department+Store
2017-03-07,5.0,/biz/macys-pasadena?osq=Macys+Department+Store
2017-11-05,5.0,/biz/macys-pasadena?osq=Macys+Department+Store
2018-10-20,2.0,/biz/macys-pasadena?osq=Macys+Department+Store
2017-06-18,2.0,/biz/macys-pasadena?osq=Macys+Department+Store
2015-03-04,4.0,/biz/macys-pasadena?osq=Macys+Department+Store
2017-06-26,1.0,/biz/macys-pasadena?osq=Macys+Department+Store
2016-09-22,4.0,/biz/macys-pasadena?osq=Macys+Department+Store
2018-01-07,5.0,/biz/macys-pasadena?osq=Macys+Department+Store
2017-12-23,1.0,/biz/macys-pasadena?osq=Macys+Department+Store
2014-03-23,5.0,/biz/macys-pasadena?osq=Macys+Department+Store
2013-12-21,5.0,/biz/macys-pasadena?osq=Macys+Department+Store
2016-01-01,2.0,/biz/macys-pasadena?osq=Macys+Department+Store
2017-10-14,5.0,/biz/macys-pasadena?osq=Macys+Department+Store
2013-12-29,4.0,/biz/macys-pasadena?osq=Macys+Department+Store
2017-04-14,5.0,/biz/macys-pasadena?osq=Macys+Department+Store
2015-08-15,3.0,/biz/macys-pasadena?osq=Macys+Department+Store
2017-03-18,5.0,/biz/macys-pasadena?osq=Macys+Department+Store
2015-07-03,2.0,/biz/macys-pasadena?osq=Macys+Department+Store
2017-11-11,1.0,/biz/macys-pasadena?osq=Macys+Department+Store
2017-04-28,5.0,/biz/macys-pasadena?osq=Macys+Department+Store
2017-06-15,3.0,/biz/macys-pasadena?osq=Macys+Department+Store
2016-10-02,2.0,/biz/macys-pasadena?osq=Macys+Department+Store
2015-03-22,1.0,/biz/macys-pasadena?osq=Macys+Department+Store
2015-04-26,2.0,/biz/macys-pasadena?osq=Macys+Department+Store
2013-12-21,5.0,/biz/macys-pasadena?osq=Macys+Department+Store
2015-08-28,3.0,/biz/macys-pasadena?osq=Macys+Department+Store
2017-04-29,4.0,/biz/macys-pasadena?osq=Macys+Department+Store
2013-12-13,4.0,/biz/macys-pasadena?osq=Macys+Department+Store
2016-03-11,5.0,/biz/macys-pasadena?osq=Macys+Department+Store
2016-09-13,2.0,/biz/macys-pasadena?osq=Macys+Department+Store
2014-11-21,3.0,/biz/macys-pasadena?osq=Macys+Department+Store
2014-06-12,5.0,/biz/macys-pasadena?osq=Macys+Department+Store
2017-01-21,5.0,/biz/macys-pasadena?osq=Macys+Department+Store
2017-10-21,5.0,/biz/macys-pasadena?osq=Macys+Department+Store
2017-06-11,1.0,/biz/macys-pasadena?osq=Macys+Department+Store
2012-09-18,2.0,/biz/macys-pasadena?osq=Macys+Department+Store
2014-11-20,4.0,/biz/macys-pasadena?osq=Macys+Department+Store
2017-02-02,4.0,/biz/macys-pasadena?osq=Macys+Department+Store
2016-12-21,5.0,/biz/macys-pasadena?osq=Macys+Department+Store
2015-12-29,1.0,/biz/macys-pasadena?osq=Macys+Department+Store
2010-04-14,5.0,/biz/macys-pasadena?osq=Macys+Department+Store
2016-05-20,5.0,/biz/macys-pasadena?osq=Macys+Department+Store
2016-02-14,5.0,/biz/macys-pasadena?osq=Macys+Department+Store
2013-06-22,1.0,/biz/macys-pasadena?osq=Macys+Department+Store
2016-11-19,2.0,/biz/macys-pasadena?osq=Macys+Department+Store
2014-01-19,3.0,/biz/macys-pasadena?osq=Macys+Department+Store
2017-06-03,1.0,/biz/macys-pasadena?osq=Macys+Department+Store
2015-08-23,1.0,/biz/macys-pasadena?osq=Macys+Department+Store
2015-03-17,1.0,/biz/macys-pasadena?osq=Macys+Department+Store
2013-09-16,3.0,/biz/macys-pasadena?osq=Macys+Department+Store
2015-08-01,4.0,/biz/macys-pasadena?osq=Macys+Department+Store
2016-03-09,5.0,/biz/macys-pasadena?osq=Macys+Department+Store
2013-01-13,4.0,/biz/macys-pasadena?osq=Macys+Department+Store
2011-04-18,5.0,/biz/macys-pasadena?osq=Macys+Department+Store
2015-02-28,3.0,/biz/macys-pasadena?osq=Macys+Department+Store
2015-07-06,5.0,/biz/macys-pasadena?osq=Macys+Department+Store
2013-01-26,2.0,/biz/macys-pasadena?osq=Macys+Department+Store
2016-03-07,4.0,/biz/macys-pasadena?osq=Macys+Department+Store
2011-09-12,4.0,/biz/macys-pasadena?osq=Macys+Department+Store
2015-12-23,1.0,/biz/macys-pasadena?osq=Macys+Department+Store
2015-09-17,5.0,/biz/macys-pasadena?osq=Macys+Department+Store
2015-04-19,1.0,/biz/macys-pasadena?osq=Macys+Department+Store
2012-11-11,4.0,/biz/macys-pasadena?osq=Macys+Department+Store
2014-12-21,1.0,/biz/macys-pasadena?osq=Macys+Department+Store
2013-12-17,2.0,/biz/macys-pasadena?osq=Macys+Department+Store
2015-11-14,1.0,/biz/macys-pasadena?osq=Macys+Department+Store
2013-05-13,1.0,/biz/macys-pasadena?osq=Macys+Department+Store
2016-02-06,5.0,/biz/macys-pasadena?osq=Macys+Department+Store
2016-10-19,5.0,/biz/macys-pasadena?osq=Macys+Department+Store
2012-11-25,2.0,/biz/macys-pasadena?osq=Macys+Department+Store
2013-09-17,4.0,/biz/macys-pasadena?osq=Macys+Department+Store
2015-05-23,4.0,/biz/macys-pasadena?osq=Macys+Department+Store
2015-06-21,3.0,/biz/macys-pasadena?osq=Macys+Department+Store
2016-06-14,1.0,/biz/macys-pasadena?osq=Macys+Department+Store
2015-12-28,1.0,/biz/macys-pasadena?osq=Macys+Department+Store
2015-09-18,5.0,/biz/macys-pasadena?osq=Macys+Department+Store
2016-01-04,4.0,/biz/macys-pasadena?osq=Macys+Department+Store
2015-09-19,5.0,/biz/macys-pasadena?osq=Macys+Department+Store
2015-01-17,4.0,/biz/macys-pasadena?osq=Macys+Department+Store
2017-12-12,1.0,/biz/macys-pasadena?osq=Macys+Department+Store
2012-10-05,4.0,/biz/macys-pasadena?osq=Macys+Department+Store
2014-08-23,5.0,/biz/macys-pasadena?osq=Macys+Department+Store
2013-06-01,4.0,/biz/macys-pasadena?osq=Macys+Department+Store
2015-08-14,5.0,/biz/macys-pasadena?osq=Macys+Department+Store
2011-12-22,1.0,/biz/macys-pasadena?osq=Macys+Department+Store
2015-08-23,3.0,/biz/macys-pasadena?osq=Macys+Department+Store
2012-02-08,2.0,/biz/macys-pasadena?osq=Macys+Department+Store
2010-11-29,3.0,/biz/macys-pasadena?osq=Macys+Department+Store
2016-05-02,1.0,/biz/macys-pasadena?osq=Macys+Department+Store
2009-04-20,3.0,/biz/macys-pasadena?osq=Macys+Department+Store
2014-07-11,3.0,/biz/macys-pasadena?osq=Macys+Department+Store
2012-03-22,5.0,/biz/macys-pasadena?osq=Macys+Department+Store
2009-06-09,2.0,/biz/macys-pasadena?osq=Macys+Department+Store
2010-10-04,4.0,/biz/macys-pasadena?osq=Macys+Department+Store
2016-06-21,5.0,/biz/macys-pasadena?osq=Macys+Department+Store
2014-07-24,1.0,/biz/macys-pasadena?osq=Macys+Department+Store
2014-07-14,3.0,/biz/macys-pasadena?osq=Macys+Department+Store
2015-07-13,1.0,/biz/macys-pasadena?osq=Macys+Department+Store
2010-08-21,4.0,/biz/macys-pasadena?osq=Macys+Department+Store
2016-06-23,4.0,/biz/macys-pasadena?osq=Macys+Department+Store
2013-10-16,2.0,/biz/macys-pasadena?osq=Macys+Department+Store
2013-11-15,1.0,/biz/macys-pasadena?osq=Macys+Department+Store
2011-12-28,5.0,/biz/macys-pasadena?osq=Macys+Department+Store
2009-02-26,4.0,/biz/macys-pasadena?osq=Macys+Department+Store
2015-10-24,1.0,/biz/macys-pasadena?osq=Macys+Department+Store
2016-01-24,1.0,/biz/macys-pasadena?osq=Macys+Department+Store
2015-08-14,1.0,/biz/macys-pasadena?osq=Macys+Department+Store
2012-03-28,4.0,/biz/macys-pasadena?osq=Macys+Department+Store
2011-09-15,4.0,/biz/macys-pasadena?osq=Macys+Department+Store
2014-03-04,5.0,/biz/macys-pasadena?osq=Macys+Department+Store
2016-12-20,1.0,/biz/macys-pasadena?osq=Macys+Department+Store
2014-04-05,5.0,/biz/macys-pasadena?osq=Macys+Department+Store
2008-02-05,3.0,/biz/macys-pasadena?osq=Macys+Department+Store
2008-12-08,4.0,/biz/macys-pasadena?osq=Macys+Department+Store
2014-11-26,1.0,/biz/macys-pasadena?osq=Macys+Department+Store
2011-01-23,5.0,/biz/macys-pasadena?osq=Macys+Department+Store
2015-07-16,1.0,/biz/macys-pasadena?osq=Macys+Department+Store
2011-07-16,2.0,/biz/macys-pasadena?osq=Macys+Department+Store
2013-12-31,5.0,/biz/macys-pasadena?osq=Macys+Department+Store
2016-01-16,5.0,/biz/macys-pasadena?osq=Macys+Department+Store
2010-05-28,2.0,/biz/macys-pasadena?osq=Macys+Department+Store
2013-12-20,3.0,/biz/macys-pasadena?osq=Macys+Department+Store
2013-10-24,1.0,/biz/macys-pasadena?osq=Macys+Department+Store
2013-09-17,3.0,/biz/macys-pasadena?osq=Macys+Department+Store
2013-09-19,4.0,/biz/macys-pasadena?osq=Macys+Department+Store
2011-06-12,5.0,/biz/macys-pasadena?osq=Macys+Department+Store
2014-09-28,4.0,/biz/macys-pasadena?osq=Macys+Department+Store
2013-12-18,2.0,/biz/macys-pasadena?osq=Macys+Department+Store
2013-03-05,5.0,/biz/macys-pasadena?osq=Macys+Department+Store
2011-01-05,4.0,/biz/macys-pasadena?osq=Macys+Department+Store
2009-02-05,4.0,/biz/macys-pasadena?osq=Macys+Department+Store
2009-03-24,4.0,/biz/macys-pasadena?osq=Macys+Department+Store
2009-03-07,5.0,/biz/macys-pasadena?osq=Macys+Department+Store
2009-05-08,1.0,/biz/macys-pasadena?osq=Macys+Department+Store
2012-09-11,2.0,/biz/macys-pasadena?osq=Macys+Department+Store
2006-10-12,5.0,/biz/macys-pasadena?osq=Macys+Department+Store
2013-02-21,4.0,/biz/macys-pasadena?osq=Macys+Department+Store
2011-05-26,4.0,/biz/macys-pasadena?osq=Macys+Department+Store
2007-12-17,4.0,/biz/macys-pasadena?osq=Macys+Department+Store
2012-08-31,5.0,/biz/macys-pasadena?osq=Macys+Department+Store
2010-06-23,4.0,/biz/macys-pasadena?osq=Macys+Department+Store
2014-10-04,1.0,/biz/macys-pasadena?osq=Macys+Department+Store
2009-02-09,3.0,/biz/macys-pasadena?osq=Macys+Department+Store
2010-07-27,4.0,/biz/macys-pasadena?osq=Macys+Department+Store
2011-08-02,3.0,/biz/macys-pasadena?osq=Macys+Department+Store
2010-10-30,2.0,/biz/macys-pasadena?osq=Macys+Department+Store
2007-05-19,3.0,/biz/macys-pasadena?osq=Macys+Department+Store
2012-06-19,4.0,/biz/macys-pasadena?osq=Macys+Department+Store
2009-05-21,1.0,/biz/macys-pasadena?osq=Macys+Department+Store
2013-05-27,4.0,/biz/macys-pasadena?osq=Macys+Department+Store
2012-05-01,5.0,/biz/macys-pasadena?osq=Macys+Department+Store
2016-08-03,5.0,/biz/macys-pasadena?osq=Macys+Department+Store
2007-08-30,4.0,/biz/macys-pasadena?osq=Macys+Department+Store
2012-05-04,4.0,/biz/macys-pasadena?osq=Macys+Department+Store
2013-06-20,1.0,/biz/macys-pasadena?osq=Macys+Department+Store
2012-12-03,4.0,/biz/macys-pasadena?osq=Macys+Department+Store
2011-07-22,4.0,/biz/macys-pasadena?osq=Macys+Department+Store
2012-05-13,5.0,/biz/macys-pasadena?osq=Macys+Department+Store
2011-02-15,1.0,/biz/macys-pasadena?osq=Macys+Department+Store
2012-04-16,4.0,/biz/macys-pasadena?osq=Macys+Department+Store
2012-07-07,1.0,/biz/macys-pasadena?osq=Macys+Department+Store
2012-01-26,5.0,/biz/macys-pasadena?osq=Macys+Department+Store
2012-07-12,4.0,/biz/macys-pasadena?osq=Macys+Department+Store
2012-01-10,3.0,/biz/macys-pasadena?osq=Macys+Department+Store
2007-07-09,5.0,/biz/macys-pasadena?osq=Macys+Department+Store
2012-04-04,5.0,/biz/macys-pasadena?osq=Macys+Department+Store
2010-07-28,5.0,/biz/macys-pasadena?osq=Macys+Department+Store
2013-06-22,5.0,/biz/macys-pasadena?osq=Macys+Department+Store
2013-11-12,2.0,/biz/macys-pasadena?osq=Macys+Department+Store
2009-12-30,4.0,/biz/macys-pasadena?osq=Macys+Department+Store
2013-09-13,4.0,/biz/macys-pasadena?osq=Macys+Department+Store
2012-04-26,2.0,/biz/macys-pasadena?osq=Macys+Department+Store
2012-09-03,1.0,/biz/macys-pasadena?osq=Macys+Department+Store
2011-01-08,3.0,/biz/macys-pasadena?osq=Macys+Department+Store
2011-02-20,5.0,/biz/macys-pasadena?osq=Macys+Department+Store
2007-09-28,5.0,/biz/macys-pasadena?osq=Macys+Department+Store
2010-11-30,4.0,/biz/macys-pasadena?osq=Macys+Department+Store
2010-07-28,4.0,/biz/macys-pasadena?osq=Macys+Department+Store
2007-07-15,2.0,/biz/macys-pasadena?osq=Macys+Department+Store
2012-10-05,5.0,/biz/macys-pasadena?osq=Macys+Department+Store
2013-01-18,4.0,/biz/macys-pasadena?osq=Macys+Department+Store
2014-02-15,1.0,/biz/macys-pasadena?osq=Macys+Department+Store
2007-06-19,5.0,/biz/macys-pasadena?osq=Macys+Department+Store
2008-07-08,4.0,/biz/macys-pasadena?osq=Macys+Department+Store
2009-07-25,1.0,/biz/macys-pasadena?osq=Macys+Department+Store
2008-07-31,4.0,/biz/macys-pasadena?osq=Macys+Department+Store
2010-03-27,5.0,/biz/macys-pasadena?osq=Macys+Department+Store
2011-01-29,4.0,/biz/macys-pasadena?osq=Macys+Department+Store
2007-12-06,1.0,/biz/macys-pasadena?osq=Macys+Department+Store
2009-09-27,1.0,/biz/macys-pasadena?osq=Macys+Department+Store
2008-01-06,5.0,/biz/macys-pasadena?osq=Macys+Department+Store
2008-12-01,1.0,/biz/macys-pasadena?osq=Macys+Department+Store
2008-12-30,2.0,/biz/macys-pasadena?osq=Macys+Department+Store
2019-10-17,4.0,/biz/macys-sherman-oaks?osq=Macys+Department+Store
2019-08-07,2.0,/biz/macys-sherman-oaks?osq=Macys+Department+Store
2019-12-09,1.0,/biz/macys-sherman-oaks?osq=Macys+Department+Store
2019-12-20,1.0,/biz/macys-sherman-oaks?osq=Macys+Department+Store
2019-12-01,5.0,/biz/macys-sherman-oaks?osq=Macys+Department+Store
2019-11-27,1.0,/biz/macys-sherman-oaks?osq=Macys+Department+Store
2019-11-06,2.0,/biz/macys-sherman-oaks?osq=Macys+Department+Store
2018-12-12,4.0,/biz/macys-sherman-oaks?osq=Macys+Department+Store
2019-10-24,5.0,/biz/macys-sherman-oaks?osq=Macys+Department+Store
2019-05-12,4.0,/biz/macys-sherman-oaks?osq=Macys+Department+Store
2019-10-20,1.0,/biz/macys-sherman-oaks?osq=Macys+Department+Store
2019-11-27,1.0,/biz/macys-sherman-oaks?osq=Macys+Department+Store
2019-09-07,1.0,/biz/macys-sherman-oaks?osq=Macys+Department+Store
2019-12-07,1.0,/biz/macys-sherman-oaks?osq=Macys+Department+Store
2019-03-03,5.0,/biz/macys-sherman-oaks?osq=Macys+Department+Store
2019-02-08,1.0,/biz/macys-sherman-oaks?osq=Macys+Department+Store
2019-04-27,1.0,/biz/macys-sherman-oaks?osq=Macys+Department+Store
2019-04-16,2.0,/biz/macys-sherman-oaks?osq=Macys+Department+Store
2019-04-27,2.0,/biz/macys-sherman-oaks?osq=Macys+Department+Store
2019-03-29,1.0,/biz/macys-sherman-oaks?osq=Macys+Department+Store
2017-04-08,5.0,/biz/macys-sherman-oaks?osq=Macys+Department+Store
2019-05-21,5.0,/biz/macys-sherman-oaks?osq=Macys+Department+Store
2018-01-15,5.0,/biz/macys-sherman-oaks?osq=Macys+Department+Store
2018-12-30,1.0,/biz/macys-sherman-oaks?osq=Macys+Department+Store
2019-03-09,5.0,/biz/macys-sherman-oaks?osq=Macys+Department+Store
2017-06-16,1.0,/biz/macys-sherman-oaks?osq=Macys+Department+Store
2017-06-11,5.0,/biz/macys-sherman-oaks?osq=Macys+Department+Store
2019-01-01,3.0,/biz/macys-sherman-oaks?osq=Macys+Department+Store
2017-11-07,4.0,/biz/macys-sherman-oaks?osq=Macys+Department+Store
2019-01-04,5.0,/biz/macys-sherman-oaks?osq=Macys+Department+Store
2019-04-24,1.0,/biz/macys-sherman-oaks?osq=Macys+Department+Store
2018-01-29,2.0,/biz/macys-sherman-oaks?osq=Macys+Department+Store
2018-11-18,5.0,/biz/macys-sherman-oaks?osq=Macys+Department+Store
2018-07-31,1.0,/biz/macys-sherman-oaks?osq=Macys+Department+Store
2018-09-21,1.0,/biz/macys-sherman-oaks?osq=Macys+Department+Store
2018-08-28,1.0,/biz/macys-sherman-oaks?osq=Macys+Department+Store
2018-09-04,1.0,/biz/macys-sherman-oaks?osq=Macys+Department+Store
2018-05-31,5.0,/biz/macys-sherman-oaks?osq=Macys+Department+Store
2018-01-11,1.0,/biz/macys-sherman-oaks?osq=Macys+Department+Store
2018-10-05,5.0,/biz/macys-sherman-oaks?osq=Macys+Department+Store
