date,rating,link
2013-08-04,5.0,/biz/gap-chicago?osq=gap
2010-09-04,2.0,/biz/gap-chicago?osq=gap
2012-11-11,5.0,/biz/gap-chicago?osq=gap
2013-05-18,2.0,/biz/gap-chicago?osq=gap
2010-08-08,2.0,/biz/gap-chicago?osq=gap
2009-04-13,3.0,/biz/gap-chicago?osq=gap
2013-02-13,4.0,/biz/gap-chicago?osq=gap
2010-03-09,5.0,/biz/gap-chicago?osq=gap
2008-02-05,5.0,/biz/gap-chicago?osq=gap
2008-01-04,3.0,/biz/gap-chicago?osq=gap
2013-03-25,5.0,/biz/gap-chicago?osq=gap
2007-11-04,5.0,/biz/gap-chicago?osq=gap
2012-02-22,4.0,/biz/gap-chicago?osq=gap
2007-12-28,4.0,/biz/gap-chicago?osq=gap
2007-08-07,4.0,/biz/gap-chicago?osq=gap
2012-03-14,1.0,/biz/gap-chicago?osq=gap
2005-09-23,5.0,/biz/gap-chicago?osq=gap
2011-03-02,5.0,/biz/gap-chicago?osq=gap
2008-08-23,4.0,/biz/gap-chicago?osq=gap
2011-02-02,2.0,/biz/gap-chicago?osq=gap
2006-05-15,4.0,/biz/gap-chicago?osq=gap
2006-07-10,5.0,/biz/gap-chicago?osq=gap
2012-10-15,3.0,/biz/gap-chicago?osq=gap
2012-09-29,5.0,/biz/gap-chicago?osq=gap
2010-11-04,3.0,/biz/gap-chicago?osq=gap
2008-08-13,4.0,/biz/gap-chicago?osq=gap
2007-06-26,3.0,/biz/gap-chicago?osq=gap
2005-10-14,4.0,/biz/gap-chicago?osq=gap
2005-10-14,4.0,/biz/gap-chicago?osq=gap
2018-12-29,4.0,/biz/gap-chicago-3?osq=gap
2018-09-06,4.0,/biz/gap-chicago-3?osq=gap
2019-02-22,2.0,/biz/gap-chicago-3?osq=gap
2018-12-12,2.0,/biz/gap-chicago-3?osq=gap
2018-05-12,2.0,/biz/gap-chicago-3?osq=gap
2015-12-20,3.0,/biz/gap-chicago-3?osq=gap
2014-08-25,3.0,/biz/gap-chicago-3?osq=gap
2017-05-18,1.0,/biz/gap-chicago-3?osq=gap
2015-09-13,5.0,/biz/gap-chicago-3?osq=gap
2012-01-22,3.0,/biz/gap-chicago-3?osq=gap
2017-03-02,1.0,/biz/gap-chicago-3?osq=gap
2012-05-29,2.0,/biz/gap-chicago-3?osq=gap
2010-12-29,5.0,/biz/gap-chicago-3?osq=gap
2015-05-17,2.0,/biz/gap-chicago-3?osq=gap
2013-11-29,1.0,/biz/gap-chicago-3?osq=gap
2011-06-28,4.0,/biz/gap-chicago-3?osq=gap
2007-01-24,2.0,/biz/gap-chicago-3?osq=gap
2010-05-11,4.0,/biz/gap-chicago-3?osq=gap
2011-11-19,4.0,/biz/gap-chicago-3?osq=gap
2013-08-13,3.0,/biz/gap-chicago-3?osq=gap
2011-02-15,4.0,/biz/gap-chicago-3?osq=gap
2007-03-21,4.0,/biz/gap-chicago-3?osq=gap
2010-03-20,5.0,/biz/gap-chicago-3?osq=gap
2011-02-24,5.0,/biz/gap-chicago-3?osq=gap
2007-06-28,4.0,/biz/gap-chicago-3?osq=gap
2010-12-15,5.0,/biz/gap-chicago-3?osq=gap
2008-08-27,1.0,/biz/gap-chicago-3?osq=gap
2009-12-05,5.0,/biz/gap-chicago-3?osq=gap
2011-01-24,1.0,/biz/gap-chicago-3?osq=gap
2007-05-12,4.0,/biz/gap-chicago-3?osq=gap
2010-07-23,5.0,/biz/gap-chicago-3?osq=gap
2008-04-28,3.0,/biz/gap-chicago-3?osq=gap
2012-10-26,5.0,/biz/gap-chicago-2?osq=gap
2013-12-14,1.0,/biz/gap-chicago-2?osq=gap
2017-01-21,3.0,/biz/gap-chicago-2?osq=gap
2015-03-28,1.0,/biz/gap-chicago-2?osq=gap
2015-08-25,3.0,/biz/gap-chicago-2?osq=gap
2010-08-29,4.0,/biz/gap-chicago-2?osq=gap
2008-01-10,4.0,/biz/gap-chicago-2?osq=gap
2011-08-24,4.0,/biz/gap-chicago-2?osq=gap
2010-12-15,4.0,/biz/gap-chicago-2?osq=gap
2007-01-17,4.0,/biz/gap-chicago-2?osq=gap
